created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2026-07-24T01:28:55-04:00,14367,252.54,23.31,77.5,27.0,856.22,1397.95,,,,,,BACKFILL SD BULK
2026-07-24T01:29:55-04:00,14368,252.49,23.3,77.5,27.63,856.22,1398.02,,,,,,BACKFILL SD BULK
2026-07-24T01:30:55-04:00,14369,252.81,23.31,77.6,27.65,856.22,1397.97,,,,,,BACKFILL SD BULK
2026-07-24T01:31:55-04:00,14370,252.95,23.32,77.6,31.66,856.19,1398.25,,,,,,BACKFILL SD BULK
2026-07-24T01:32:55-04:00,14371,252.38,23.32,77.5,28.93,856.2,1398.2,,,,,,BACKFILL SD BULK
2026-07-24T01:33:55-04:00,14372,252.38,23.33,77.4,27.42,856.18,1398.33,,,,,,BACKFILL SD BULK
2026-07-24T01:34:55-04:00,14373,252.81,23.33,77.3,23.52,856.17,1398.46,,,,,,BACKFILL SD BULK
2026-07-24T01:35:55-04:00,14374,252.69,23.33,76.1,28.87,856.16,1398.6,,,,,,BACKFILL SD BULK
2026-07-24T01:36:55-04:00,14375,167.92,23.32,77.3,26.09,856.15,1398.65,,,,,,BACKFILL SD BULK
2026-07-24T01:37:55-04:00,14376,252.72,23.33,77.3,26.93,856.12,1398.93,,,,,,BACKFILL SD BULK
2026-07-24T01:38:55-04:00,14377,252.64,23.31,77.4,0.0,856.13,1398.89,,,,,,BACKFILL SD BULK
2026-07-24T01:39:55-04:00,14378,168.36,23.31,77.4,23.26,856.11,1399.05,,,,,,BACKFILL SD BULK
2026-07-24T01:40:55-04:00,14379,168.36,23.31,77.4,24.24,856.09,1399.18,,,,,,BACKFILL SD BULK
2026-07-24T01:41:55-04:00,14380,252.91,23.31,77.5,21.86,856.08,1399.28,,,,,,BACKFILL SD BULK
2026-07-24T01:42:55-04:00,14381,252.24,23.31,77.5,23.33,856.08,1399.3,,,,,,BACKFILL SD BULK
2026-07-24T01:43:55-04:00,14382,252.56,23.31,77.6,0.0,856.08,1399.35,,,,,,BACKFILL SD BULK
2026-07-24T01:44:55-04:00,14383,252.41,23.31,77.6,22.94,856.1,1399.16,,,,,,BACKFILL SD BULK
2026-07-24T01:45:55-04:00,14384,252.51,23.31,77.5,24.49,856.08,1399.28,,,,,,BACKFILL SD BULK
2026-07-24T01:46:55-04:00,14385,252.4,23.31,77.5,28.71,856.1,1399.09,,,,,,BACKFILL SD BULK
2026-07-24T01:47:55-04:00,14386,252.4,23.32,77.4,30.89,856.09,1399.23,,,,,,BACKFILL SD BULK
2026-07-24T01:48:55-04:00,14387,252.65,23.33,77.4,27.44,856.08,1399.31,,,,,,BACKFILL SD BULK
2026-07-24T01:49:55-04:00,14388,252.78,23.32,77.3,31.55,856.08,1399.36,,,,,,BACKFILL SD BULK
2026-07-24T01:50:55-04:00,14389,232.18,23.31,77.3,0.0,856.04,1399.74,,,,,,BACKFILL SD BULK
2026-07-24T01:51:55-04:00,14390,252.52,23.32,77.3,32.36,856.0,1400.06,,,,,,BACKFILL SD BULK
2026-07-24T01:52:55-04:00,14391,253.22,23.32,77.5,34.75,856.0,1400.12,,,,,,BACKFILL SD BULK
2026-07-24T01:53:55-04:00,14392,253.22,23.32,77.4,35.76,855.97,1400.38,,,,,,BACKFILL SD BULK
2026-07-24T01:54:55-04:00,14393,253.22,23.33,77.3,33.34,855.95,1400.61,,,,,,BACKFILL SD BULK
2026-07-24T01:55:55-04:00,14394,252.53,23.32,77.2,30.82,855.96,1400.51,,,,,,BACKFILL SD BULK
2026-07-24T01:56:55-04:00,14395,252.71,23.31,77.2,27.15,855.94,1400.63,,,,,,BACKFILL SD BULK
2026-07-24T01:57:55-04:00,14396,252.23,23.31,77.2,29.81,855.94,1400.64,,,,,,BACKFILL SD BULK
2026-07-24T01:58:55-04:00,14397,252.52,23.31,77.4,33.01,855.91,1400.93,,,,,,BACKFILL SD BULK
2026-07-24T01:59:55-04:00,14398,252.58,23.3,77.4,28.51,855.93,1400.8,,,,,,BACKFILL SD BULK
2026-07-24T02:00:55-04:00,14399,252.58,23.3,77.4,32.24,855.91,1400.95,,,,,,BACKFILL SD BULK
2026-07-24T02:01:55-04:00,14400,252.58,23.29,77.4,28.32,855.87,1401.31,,,,,,BACKFILL SD BULK
2026-07-24T02:02:55-04:00,14401,252.7,23.3,77.5,28.18,855.84,1401.62,,,,,,BACKFILL SD BULK
2026-07-24T02:03:55-04:00,14402,252.8,23.28,77.4,27.16,855.8,1401.98,,,,,,BACKFILL SD BULK
2026-07-24T02:04:55-04:00,14403,252.56,23.28,77.5,29.67,855.77,1402.24,,,,,,BACKFILL SD BULK
2026-07-24T02:05:55-04:00,14404,252.83,23.28,77.5,29.22,855.76,1402.41,,,,,,BACKFILL SD BULK
2026-07-24T02:06:55-04:00,14405,252.36,23.29,77.5,26.95,855.73,1402.66,,,,,,BACKFILL SD BULK
2026-07-24T02:07:55-04:00,14406,252.83,23.28,77.6,27.3,855.71,1402.82,,,,,,BACKFILL SD BULK
2026-07-24T02:08:55-04:00,14407,252.83,23.27,77.6,27.29,855.71,1402.9,,,,,,BACKFILL SD BULK
2026-07-24T02:09:55-04:00,14408,252.24,23.28,77.7,22.71,855.68,1403.12,,,,,,BACKFILL SD BULK
2026-07-24T02:10:55-04:00,14409,253.23,23.28,77.7,0.0,855.69,1403.08,,,,,,BACKFILL SD BULK
2026-07-24T02:11:55-04:00,14410,252.27,23.27,77.7,24.99,855.69,1403.01,,,,,,BACKFILL SD BULK
2026-07-24T02:12:55-04:00,14411,252.6,23.27,77.8,0.0,855.71,1402.88,,,,,,BACKFILL SD BULK
2026-07-24T02:13:55-04:00,14412,212.39,23.26,77.8,24.3,855.71,1402.84,,,,,,BACKFILL SD BULK
2026-07-24T02:14:55-04:00,14413,252.41,23.26,77.8,29.14,855.72,1402.8,,,,,,BACKFILL SD BULK
2026-07-24T02:15:55-04:00,14414,252.39,23.25,77.8,0.0,855.75,1402.51,,,,,,BACKFILL SD BULK
2026-07-24T02:16:55-04:00,14415,252.68,23.25,77.9,31.18,855.76,1402.41,,,,,,BACKFILL SD BULK
2026-07-24T02:17:55-04:00,14416,252.84,23.24,77.9,29.74,855.77,1402.24,,,,,,BACKFILL SD BULK
2026-07-24T02:18:55-04:00,14417,252.56,23.24,78.0,27.35,855.8,1402.04,,,,,,BACKFILL SD BULK
2026-07-24T02:19:55-04:00,14418,252.97,23.24,78.0,29.42,855.79,1402.11,,,,,,BACKFILL SD BULK
2026-07-24T02:20:55-04:00,14419,252.41,23.24,78.0,30.0,855.8,1402.0,,,,,,BACKFILL SD BULK
2026-07-24T02:21:55-04:00,14420,252.41,23.24,78.0,27.19,855.8,1402.03,,,,,,BACKFILL SD BULK
2026-07-24T02:22:55-04:00,14421,252.43,23.24,78.0,22.64,855.79,1402.13,,,,,,BACKFILL SD BULK
2026-07-24T02:23:55-04:00,14422,253.12,23.23,78.0,24.38,855.77,1402.28,,,,,,BACKFILL SD BULK
2026-07-24T02:24:55-04:00,14423,253.02,23.23,78.0,24.28,855.75,1402.46,,,,,,BACKFILL SD BULK
2026-07-24T02:25:55-04:00,14424,252.94,23.24,78.0,25.49,855.73,1402.67,,,,,,BACKFILL SD BULK
2026-07-24T02:26:55-04:00,14425,252.84,23.23,78.0,29.67,855.7,1402.95,,,,,,BACKFILL SD BULK
2026-07-24T02:27:55-04:00,14426,252.84,23.24,78.0,29.83,855.71,1402.81,,,,,,BACKFILL SD BULK
2026-07-24T02:28:55-04:00,14427,252.84,23.23,77.9,27.35,855.72,1402.77,,,,,,BACKFILL SD BULK
2026-07-24T02:29:55-04:00,14428,252.73,23.23,77.8,27.81,855.71,1402.83,,,,,,BACKFILL SD BULK
2026-07-24T02:30:55-04:00,14429,252.69,23.23,77.9,26.99,855.72,1402.72,,,,,,BACKFILL SD BULK
2026-07-24T02:31:55-04:00,14430,252.5,23.24,77.9,28.08,855.74,1402.59,,,,,,BACKFILL SD BULK
2026-07-24T02:32:55-04:00,14431,252.52,23.24,77.9,26.11,855.74,1402.56,,,,,,BACKFILL SD BULK
2026-07-24T02:33:55-04:00,14432,252.68,23.24,77.9,24.06,855.74,1402.57,,,,,,BACKFILL SD BULK
2026-07-24T02:34:55-04:00,14433,252.68,23.23,77.9,24.79,855.73,1402.65,,,,,,BACKFILL SD BULK
2026-07-24T02:35:55-04:00,14434,252.45,23.23,77.8,23.11,855.73,1402.67,,,,,,BACKFILL SD BULK
2026-07-24T02:36:55-04:00,14435,220.24,23.23,76.7,24.71,855.73,1402.7,,,,,,BACKFILL SD BULK
2026-07-24T02:37:55-04:00,14436,213.64,23.23,77.8,26.28,855.7,1402.93,,,,,,BACKFILL SD BULK
2026-07-24T02:38:55-04:00,14437,252.83,23.22,77.8,26.99,855.7,1402.98,,,,,,BACKFILL SD BULK
2026-07-24T02:39:55-04:00,14438,252.78,23.24,77.6,27.61,855.7,1402.94,,,,,,BACKFILL SD BULK
2026-07-24T02:40:55-04:00,14439,225.67,23.23,77.5,28.79,855.68,1403.13,,,,,,BACKFILL SD BULK
2026-07-24T02:41:55-04:00,14440,252.88,23.22,77.4,27.99,855.68,1403.18,,,,,,BACKFILL SD BULK
2026-07-24T02:42:55-04:00,14441,252.89,23.22,77.4,32.1,855.69,1403.07,,,,,,BACKFILL SD BULK
2026-07-24T02:43:55-04:00,14442,252.65,23.2,77.5,35.86,855.72,1402.77,,,,,,BACKFILL SD BULK
2026-07-24T02:44:55-04:00,14443,252.9,23.19,77.5,37.48,855.72,1402.73,,,,,,BACKFILL SD BULK
2026-07-24T02:45:55-04:00,14444,253.0,23.17,77.6,0.0,855.72,1402.78,,,,,,BACKFILL SD BULK
2026-07-24T02:46:55-04:00,14445,252.96,23.15,77.7,0.0,855.72,1402.74,,,,,,BACKFILL SD BULK
2026-07-24T02:47:55-04:00,14446,253.04,23.15,77.9,33.74,855.67,1403.2,,,,,,BACKFILL SD BULK
2026-07-24T02:48:55-04:00,14447,252.93,23.14,78.0,29.97,855.66,1403.3,,,,,,BACKFILL SD BULK
2026-07-24T02:49:55-04:00,14448,252.48,23.13,78.1,29.54,855.66,1403.34,,,,,,BACKFILL SD BULK
2026-07-24T02:50:55-04:00,14449,252.39,23.12,78.1,29.19,855.65,1403.48,,,,,,BACKFILL SD BULK
2026-07-24T02:51:55-04:00,14450,252.51,23.1,78.1,0.0,855.64,1403.57,,,,,,BACKFILL SD BULK
2026-07-24T02:52:55-04:00,14451,253.36,23.1,78.2,28.14,855.61,1403.82,,,,,,BACKFILL SD BULK
2026-07-24T02:53:55-04:00,14452,252.71,23.09,78.2,24.64,855.59,1403.99,,,,,,BACKFILL SD BULK
2026-07-24T02:54:55-04:00,14453,252.93,23.11,78.3,29.85,855.59,1403.97,,,,,,BACKFILL SD BULK
2026-07-24T02:55:55-04:00,14454,252.93,23.08,78.2,32.63,855.56,1404.25,,,,,,BACKFILL SD BULK
2026-07-24T02:56:55-04:00,14455,252.98,23.07,78.2,31.41,855.56,1404.26,,,,,,BACKFILL SD BULK
2026-07-24T02:57:55-04:00,14456,252.49,23.08,78.3,35.7,855.54,1404.51,,,,,,BACKFILL SD BULK
2026-07-24T02:58:55-04:00,14457,252.5,23.08,78.4,37.96,855.5,1404.9,,,,,,BACKFILL SD BULK
2026-07-24T02:59:55-04:00,14458,252.83,23.08,78.3,37.46,855.48,1405.03,,,,,,BACKFILL SD BULK
2026-07-24T03:00:55-04:00,14459,253.14,23.07,78.3,38.82,855.49,1404.99,,,,,,BACKFILL SD BULK
2026-07-24T03:01:55-04:00,14460,253.14,23.06,78.2,35.82,855.48,1405.06,,,,,,BACKFILL SD BULK
2026-07-24T03:02:55-04:00,14461,253.14,23.06,78.1,31.24,855.47,1405.16,,,,,,BACKFILL SD BULK
2026-07-24T03:03:55-04:00,14462,252.84,23.06,78.2,28.73,855.45,1405.31,,,,,,BACKFILL SD BULK
2026-07-24T03:04:55-04:00,14463,252.49,23.06,78.2,27.67,855.46,1405.26,,,,,,BACKFILL SD BULK
2026-07-24T03:05:55-04:00,14464,252.62,23.05,78.3,31.83,855.44,1405.39,,,,,,BACKFILL SD BULK
2026-07-24T03:06:55-04:00,14465,252.67,23.06,78.2,31.67,855.45,1405.36,,,,,,BACKFILL SD BULK
2026-07-24T03:07:55-04:00,14466,252.93,23.05,78.3,30.52,855.45,1405.35,,,,,,BACKFILL SD BULK
2026-07-24T03:08:55-04:00,14467,252.89,23.06,78.3,27.98,855.43,1405.55,,,,,,BACKFILL SD BULK
2026-07-24T03:09:55-04:00,14468,252.47,23.05,78.3,27.63,855.44,1405.48,,,,,,BACKFILL SD BULK
2026-07-24T03:10:55-04:00,14469,252.74,23.06,78.3,25.08,855.43,1405.48,,,,,,BACKFILL SD BULK
2026-07-24T03:11:55-04:00,14470,189.92,23.06,78.4,24.03,855.42,1405.66,,,,,,BACKFILL SD BULK
2026-07-24T03:12:55-04:00,14471,252.47,23.07,78.3,25.15,855.43,1405.55,,,,,,BACKFILL SD BULK
2026-07-24T03:13:55-04:00,14472,253.33,23.07,78.5,30.27,855.43,1405.49,,,,,,BACKFILL SD BULK
2026-07-24T03:14:55-04:00,14473,252.93,23.07,78.4,27.79,855.45,1405.33,,,,,,BACKFILL SD BULK
2026-07-24T03:15:55-04:00,14474,252.89,23.07,78.4,26.75,855.46,1405.27,,,,,,BACKFILL SD BULK
2026-07-24T03:16:55-04:00,14475,252.92,23.07,78.4,27.71,855.46,1405.21,,,,,,BACKFILL SD BULK
2026-07-24T03:17:55-04:00,14476,252.4,23.07,78.5,25.8,855.48,1405.02,,,,,,BACKFILL SD BULK
2026-07-24T03:18:55-04:00,14477,253.15,23.07,78.5,25.87,855.46,1405.25,,,,,,BACKFILL SD BULK
2026-07-24T03:19:55-04:00,14478,252.78,23.08,78.5,0.0,855.45,1405.38,,,,,,BACKFILL SD BULK
2026-07-24T03:20:55-04:00,14479,253.11,23.07,78.5,29.0,855.43,1405.51,,,,,,BACKFILL SD BULK
2026-07-24T03:21:55-04:00,14480,252.89,23.07,78.5,31.09,855.4,1405.79,,,,,,BACKFILL SD BULK
2026-07-24T03:22:55-04:00,14481,252.89,23.07,78.5,31.76,855.42,1405.66,,,,,,BACKFILL SD BULK
2026-07-24T03:23:55-04:00,14482,252.49,23.08,78.6,28.19,855.42,1405.62,,,,,,BACKFILL SD BULK
2026-07-24T03:24:55-04:00,14483,252.64,23.08,78.6,33.1,855.41,1405.7,,,,,,BACKFILL SD BULK
2026-07-24T03:25:55-04:00,14484,252.88,23.09,78.6,36.59,855.42,1405.59,,,,,,BACKFILL SD BULK
2026-07-24T03:26:55-04:00,14485,253.1,23.09,78.6,0.0,855.4,1405.83,,,,,,BACKFILL SD BULK
2026-07-24T03:27:55-04:00,14486,252.87,23.09,78.5,38.61,855.4,1405.82,,,,,,BACKFILL SD BULK
2026-07-24T03:28:55-04:00,14487,252.87,23.09,78.4,31.78,855.38,1405.97,,,,,,BACKFILL SD BULK
2026-07-24T03:29:55-04:00,14488,252.87,23.09,78.4,30.29,855.37,1406.12,,,,,,BACKFILL SD BULK
2026-07-24T03:30:55-04:00,14489,252.99,23.09,78.5,25.78,855.35,1406.26,,,,,,BACKFILL SD BULK
2026-07-24T03:31:55-04:00,14490,252.81,23.08,78.4,26.44,855.32,1406.55,,,,,,BACKFILL SD BULK
2026-07-24T03:32:55-04:00,14491,252.74,23.08,78.4,28.52,855.32,1406.54,,,,,,BACKFILL SD BULK
2026-07-24T03:33:55-04:00,14492,252.61,23.08,78.5,23.57,855.28,1406.94,,,,,,BACKFILL SD BULK
2026-07-24T03:34:55-04:00,14493,252.8,23.08,78.4,29.08,855.27,1407.06,,,,,,BACKFILL SD BULK
2026-07-24T03:35:55-04:00,14494,252.49,23.08,78.5,29.31,855.29,1406.9,,,,,,BACKFILL SD BULK
2026-07-24T03:36:55-04:00,14495,252.49,23.07,78.4,25.44,855.28,1406.94,,,,,,BACKFILL SD BULK
2026-07-24T03:37:55-04:00,14496,253.04,23.07,78.4,25.82,855.29,1406.83,,,,,,BACKFILL SD BULK
2026-07-24T03:38:55-04:00,14497,253.35,23.06,78.4,31.0,855.3,1406.75,,,,,,BACKFILL SD BULK
2026-07-24T03:39:55-04:00,14498,252.81,23.05,78.4,30.07,855.32,1406.62,,,,,,BACKFILL SD BULK
2026-07-24T03:40:55-04:00,14499,252.52,23.05,78.3,27.01,855.33,1406.52,,,,,,BACKFILL SD BULK
2026-07-24T03:41:55-04:00,14500,252.8,23.04,78.4,26.93,855.33,1406.45,,,,,,BACKFILL SD BULK
2026-07-24T03:42:55-04:00,14501,252.57,23.04,78.4,27.49,855.3,1406.75,,,,,,BACKFILL SD BULK
2026-07-24T03:43:55-04:00,14502,252.95,23.03,78.4,32.24,855.31,1406.66,,,,,,BACKFILL SD BULK
2026-07-24T03:44:55-04:00,14503,253.02,23.03,78.2,29.43,855.34,1406.43,,,,,,BACKFILL SD BULK
2026-07-24T03:45:55-04:00,14504,253.34,23.02,78.3,31.13,855.35,1406.28,,,,,,BACKFILL SD BULK
2026-07-24T03:46:55-04:00,14505,252.74,23.02,78.3,27.24,855.34,1406.4,,,,,,BACKFILL SD BULK
2026-07-24T03:47:55-04:00,14506,188.47,23.01,78.4,30.53,855.35,1406.25,,,,,,BACKFILL SD BULK
2026-07-24T03:48:55-04:00,14507,253.12,23.01,78.4,0.0,855.37,1406.11,,,,,,BACKFILL SD BULK
2026-07-24T03:49:55-04:00,14508,252.52,23.0,78.4,28.91,855.38,1406.03,,,,,,BACKFILL SD BULK
2026-07-24T03:50:55-04:00,14509,252.71,23.0,78.4,30.19,855.37,1406.1,,,,,,BACKFILL SD BULK
2026-07-24T03:51:55-04:00,14510,252.51,23.0,78.2,0.0,855.37,1406.08,,,,,,BACKFILL SD BULK
2026-07-24T03:52:55-04:00,14511,252.73,23.0,78.2,29.53,855.38,1406.01,,,,,,BACKFILL SD BULK
2026-07-24T03:53:55-04:00,14512,252.67,23.0,78.1,25.75,855.38,1406.01,,,,,,BACKFILL SD BULK
2026-07-24T03:54:55-04:00,14513,187.09,23.02,78.0,23.57,855.37,1406.12,,,,,,BACKFILL SD BULK
2026-07-24T03:55:55-04:00,14514,252.96,23.02,77.9,22.76,855.36,1406.21,,,,,,BACKFILL SD BULK
2026-07-24T03:56:55-04:00,14515,253.37,23.01,77.9,23.6,855.36,1406.17,,,,,,BACKFILL SD BULK
2026-07-24T03:57:55-04:00,14516,136.82,23.0,77.9,22.27,855.34,1406.36,,,,,,BACKFILL SD BULK
2026-07-24T03:58:55-04:00,14517,252.84,23.0,78.0,28.46,855.34,1406.34,,,,,,BACKFILL SD BULK
2026-07-24T03:59:55-04:00,14518,253.23,23.0,78.1,0.0,855.34,1406.41,,,,,,BACKFILL SD BULK
2026-07-24T04:00:55-04:00,14519,252.75,22.99,78.2,29.87,855.35,1406.25,,,,,,BACKFILL SD BULK
2026-07-24T04:01:55-04:00,14520,252.58,22.98,78.3,29.21,855.37,1406.06,,,,,,BACKFILL SD BULK
2026-07-24T04:02:55-04:00,14521,252.55,22.96,78.3,27.24,855.39,1405.96,,,,,,BACKFILL SD BULK
2026-07-24T04:03:55-04:00,14522,252.55,22.96,78.3,24.58,855.35,1406.29,,,,,,BACKFILL SD BULK
2026-07-24T04:04:55-04:00,14523,253.08,22.95,78.4,30.31,855.37,1406.14,,,,,,BACKFILL SD BULK
2026-07-24T04:05:55-04:00,14524,252.83,22.93,78.4,28.46,855.35,1406.33,,,,,,BACKFILL SD BULK
2026-07-24T04:06:55-04:00,14525,252.89,22.93,78.5,0.0,855.36,1406.16,,,,,,BACKFILL SD BULK
2026-07-24T04:07:55-04:00,14526,252.68,22.95,78.5,0.0,855.36,1406.24,,,,,,BACKFILL SD BULK
2026-07-24T04:08:55-04:00,14527,70.9,22.95,78.5,26.12,855.32,1406.54,,,,,,BACKFILL SD BULK
2026-07-24T04:09:55-04:00,14528,70.9,22.96,78.4,26.57,855.35,1406.32,,,,,,BACKFILL SD BULK
2026-07-24T04:10:55-04:00,14529,70.9,22.97,78.5,30.47,855.37,1406.06,,,,,,BACKFILL SD BULK
2026-07-24T04:11:55-04:00,14530,253.01,22.97,78.4,0.0,855.36,1406.17,,,,,,BACKFILL SD BULK
2026-07-24T04:12:55-04:00,14531,252.68,22.97,78.4,34.26,855.36,1406.2,,,,,,BACKFILL SD BULK
2026-07-24T04:13:55-04:00,14532,252.4,22.98,78.4,37.51,855.35,1406.34,,,,,,BACKFILL SD BULK
2026-07-24T04:14:55-04:00,14533,252.69,22.98,78.4,0.0,855.35,1406.29,,,,,,BACKFILL SD BULK
2026-07-24T04:15:55-04:00,14534,252.95,22.98,78.3,39.66,855.35,1406.29,,,,,,BACKFILL SD BULK
2026-07-24T04:16:55-04:00,14535,252.95,22.98,78.4,34.66,855.35,1406.34,,,,,,BACKFILL SD BULK
2026-07-24T04:17:55-04:00,14536,252.95,22.98,78.3,0.0,855.37,1406.14,,,,,,BACKFILL SD BULK
2026-07-24T04:18:55-04:00,14537,253.35,22.98,78.3,32.79,855.34,1406.36,,,,,,BACKFILL SD BULK
2026-07-24T04:19:55-04:00,14538,252.74,22.98,78.4,26.56,855.35,1406.27,,,,,,BACKFILL SD BULK
2026-07-24T04:20:55-04:00,14539,252.93,22.97,78.4,25.94,855.35,1406.29,,,,,,BACKFILL SD BULK
2026-07-24T04:21:55-04:00,14540,252.83,22.97,78.5,29.85,855.36,1406.23,,,,,,BACKFILL SD BULK
2026-07-24T04:22:55-04:00,14541,252.8,22.97,78.6,33.96,855.37,1406.1,,,,,,BACKFILL SD BULK
2026-07-24T04:23:55-04:00,14542,252.98,22.98,78.7,28.4,855.36,1406.18,,,,,,BACKFILL SD BULK
2026-07-24T04:24:55-04:00,14543,253.77,22.98,78.6,28.46,855.36,1406.23,,,,,,BACKFILL SD BULK
2026-07-24T04:25:55-04:00,14544,252.53,22.98,78.6,26.83,855.37,1406.13,,,,,,BACKFILL SD BULK
2026-07-24T04:26:55-04:00,14545,253.09,22.98,78.5,25.31,855.37,1406.06,,,,,,BACKFILL SD BULK
2026-07-24T04:27:55-04:00,14546,252.52,22.98,78.7,24.1,855.38,1406.01,,,,,,BACKFILL SD BULK
2026-07-24T04:28:55-04:00,14547,211.88,22.98,78.6,21.27,855.39,1405.92,,,,,,BACKFILL SD BULK
2026-07-24T04:29:55-04:00,14548,147.19,22.98,78.7,21.85,855.38,1406.0,,,,,,BACKFILL SD BULK
2026-07-24T04:30:55-04:00,14549,253.37,22.98,78.8,22.98,855.39,1405.91,,,,,,BACKFILL SD BULK
2026-07-24T04:31:55-04:00,14550,252.49,22.98,78.9,24.62,855.4,1405.85,,,,,,BACKFILL SD BULK
2026-07-24T04:32:55-04:00,14551,252.69,22.98,78.8,23.85,855.4,1405.82,,,,,,BACKFILL SD BULK
2026-07-24T04:33:55-04:00,14552,252.97,22.97,78.8,22.51,855.39,1405.95,,,,,,BACKFILL SD BULK
2026-07-24T04:34:55-04:00,14553,252.85,22.97,78.8,23.32,855.41,1405.76,,,,,,BACKFILL SD BULK
2026-07-24T04:35:55-04:00,14554,252.65,22.97,78.9,21.99,855.43,1405.56,,,,,,BACKFILL SD BULK
2026-07-24T04:36:55-04:00,14555,252.51,22.96,79.0,28.19,855.44,1405.46,,,,,,BACKFILL SD BULK
2026-07-24T04:37:55-04:00,14556,211.07,22.95,78.9,27.09,855.42,1405.63,,,,,,BACKFILL SD BULK
2026-07-24T04:38:55-04:00,14557,253.07,22.94,78.9,26.48,855.44,1405.46,,,,,,BACKFILL SD BULK
2026-07-24T04:39:55-04:00,14558,253.25,22.93,78.8,24.48,855.45,1405.3,,,,,,BACKFILL SD BULK
2026-07-24T04:40:55-04:00,14559,236.14,22.92,78.8,25.31,855.44,1405.48,,,,,,BACKFILL SD BULK
2026-07-24T04:41:55-04:00,14560,252.96,22.91,78.8,24.17,855.45,1405.38,,,,,,BACKFILL SD BULK
2026-07-24T04:42:55-04:00,14561,253.41,22.91,78.8,20.53,855.44,1405.4,,,,,,BACKFILL SD BULK
2026-07-24T04:43:55-04:00,14562,252.95,22.9,78.9,22.33,855.43,1405.53,,,,,,BACKFILL SD BULK
2026-07-24T04:44:55-04:00,14563,252.57,22.91,78.8,23.88,855.42,1405.63,,,,,,BACKFILL SD BULK
2026-07-24T04:45:55-04:00,14564,252.32,22.91,78.8,29.72,855.43,1405.56,,,,,,BACKFILL SD BULK
2026-07-24T04:46:55-04:00,14565,252.99,22.92,78.6,27.84,855.43,1405.51,,,,,,BACKFILL SD BULK
2026-07-24T04:47:55-04:00,14566,252.95,22.91,78.6,26.25,855.42,1405.62,,,,,,BACKFILL SD BULK
2026-07-24T04:48:55-04:00,14567,252.49,22.9,78.5,25.21,855.46,1405.27,,,,,,BACKFILL SD BULK
2026-07-24T04:49:55-04:00,14568,252.36,22.9,78.6,0.0,855.45,1405.33,,,,,,BACKFILL SD BULK
2026-07-24T04:50:55-04:00,14569,252.36,22.9,78.5,28.54,855.45,1405.33,,,,,,BACKFILL SD BULK
2026-07-24T04:51:55-04:00,14570,252.36,22.89,78.5,23.77,855.47,1405.17,,,,,,BACKFILL SD BULK
2026-07-24T04:52:55-04:00,14571,253.01,22.89,78.5,30.14,855.47,1405.15,,,,,,BACKFILL SD BULK
2026-07-24T04:53:55-04:00,14572,252.75,22.89,78.6,27.11,855.47,1405.17,,,,,,BACKFILL SD BULK
2026-07-24T04:54:55-04:00,14573,225.62,22.9,78.6,27.62,855.46,1405.25,,,,,,BACKFILL SD BULK
2026-07-24T04:55:55-04:00,14574,252.78,22.89,78.6,26.49,855.46,1405.24,,,,,,BACKFILL SD BULK
2026-07-24T04:56:55-04:00,14575,252.84,22.87,78.5,29.64,855.44,1405.39,,,,,,BACKFILL SD BULK
2026-07-24T04:57:55-04:00,14576,252.84,22.88,78.5,0.0,855.45,1405.39,,,,,,BACKFILL SD BULK
2026-07-24T04:58:55-04:00,14577,252.59,22.87,78.6,24.35,855.43,1405.53,,,,,,BACKFILL SD BULK
2026-07-24T04:59:55-04:00,14578,142.22,22.86,78.6,26.35,855.41,1405.74,,,,,,BACKFILL SD BULK
2026-07-24T05:00:55-04:00,14579,252.87,22.85,78.8,24.0,855.41,1405.76,,,,,,BACKFILL SD BULK
2026-07-24T05:01:55-04:00,14580,252.8,22.86,78.9,22.64,855.41,1405.74,,,,,,BACKFILL SD BULK
2026-07-24T05:02:55-04:00,14581,252.76,22.86,78.9,24.02,855.42,1405.58,,,,,,BACKFILL SD BULK
2026-07-24T05:03:55-04:00,14582,85.3,22.85,78.8,25.77,855.43,1405.52,,,,,,BACKFILL SD BULK
2026-07-24T05:04:55-04:00,14583,85.3,22.85,79.0,26.38,855.44,1405.47,,,,,,BACKFILL SD BULK
2026-07-24T05:05:55-04:00,14584,253.21,22.84,79.0,30.91,855.42,1405.59,,,,,,BACKFILL SD BULK
2026-07-24T05:06:55-04:00,14585,252.86,22.84,79.0,31.15,855.42,1405.62,,,,,,BACKFILL SD BULK
2026-07-24T05:07:55-04:00,14586,252.9,22.85,79.0,32.48,855.42,1405.66,,,,,,BACKFILL SD BULK
2026-07-24T05:08:55-04:00,14587,252.38,22.86,78.9,30.52,855.42,1405.58,,,,,,BACKFILL SD BULK
2026-07-24T05:09:55-04:00,14588,232.69,22.86,79.0,29.3,855.44,1405.42,,,,,,BACKFILL SD BULK
2026-07-24T05:10:55-04:00,14589,252.98,22.86,78.8,29.17,855.44,1405.43,,,,,,BACKFILL SD BULK
2026-07-24T05:11:55-04:00,14590,252.95,22.86,79.0,27.13,855.43,1405.54,,,,,,BACKFILL SD BULK
2026-07-24T05:12:55-04:00,14591,252.59,22.86,79.0,31.83,855.42,1405.63,,,,,,BACKFILL SD BULK
